warehouse_id,article_id,date_time,quantity
Lager 1,Artikel 10,2020-06-03,1
Lager 1,Artikel 10,2020-06-30,4
Lager 1,Artikel 10,2020-06-29,1
Lager 1,Artikel 10,2020-06-29,1
Lager 1,Artikel 10,2020-06-30,2
Lager 1,Artikel 10,2020-06-30,3
Lager 1,Artikel 10,2020-06-30,3
Lager 1,Artikel 10,2020-06-30,3
Lager 1,Artikel 10,2020-06-30,1
Lager 1,Artikel 10,2020-06-30,3
Lager 1,Artikel 10,2020-07-03,1
Lager 1,Artikel 10,2020-07-03,2
Lager 1,Artikel 10,2020-07-01,2
Lager 1,Artikel 10,2020-07-01,3
Lager 1,Artikel 10,2020-07-01,3
Lager 1,Artikel 10,2020-07-01,2
Lager 1,Artikel 10,2020-07-03,3
Lager 1,Artikel 10,2020-07-07,1
Lager 1,Artikel 10,2020-07-06,1
Lager 1,Artikel 10,2020-07-07,3
Lager 1,Artikel 10,2020-07-07,1
Lager 1,Artikel 10,2020-07-07,1
Lager 1,Artikel 10,2020-07-07,3
Lager 1,Artikel 10,2020-07-08,1
Lager 1,Artikel 10,2020-07-07,1
Lager 1,Artikel 10,2020-07-06,1
Lager 1,Artikel 10,2020-07-08,1
Lager 1,Artikel 10,2020-07-07,1
Lager 1,Artikel 10,2020-07-07,3
Lager 1,Artikel 10,2020-07-07,3
Lager 1,Artikel 10,2020-07-15,1
Lager 1,Artikel 10,2020-07-17,1
Lager 1,Artikel 10,2020-07-14,1
Lager 1,Artikel 10,2020-07-14,1
Lager 1,Artikel 10,2020-07-14,1
Lager 1,Artikel 10,2020-07-15,3
Lager 1,Artikel 10,2020-07-16,3
Lager 1,Artikel 10,2020-07-17,3
Lager 1,Artikel 10,2020-07-17,3
Lager 1,Artikel 10,2020-07-22,4
Lager 1,Artikel 10,2020-07-24,10
Lager 1,Artikel 10,2020-07-21,1
Lager 1,Artikel 10,2020-07-23,4
Lager 1,Artikel 10,2020-07-21,1
Lager 1,Artikel 10,2020-07-27,2
Lager 1,Artikel 10,2020-07-27,3
Lager 1,Artikel 10,2020-07-30,3
Lager 1,Artikel 10,2020-07-31,3
Lager 1,Artikel 10,2020-07-31,1
Lager 1,Artikel 10,2019-06-28,1
Lager 1,Artikel 10,2019-06-27,1
Lager 1,Artikel 10,2019-06-27,3
Lager 1,Artikel 10,2019-07-01,1
Lager 1,Artikel 10,2018-06-05,1
Lager 1,Artikel 10,2018-06-11,1
Lager 1,Artikel 10,2018-06-11,2
Lager 1,Artikel 10,2018-06-06,1
Lager 1,Artikel 10,2018-06-12,1
Lager 1,Artikel 10,2018-06-13,1
Lager 1,Artikel 10,2018-06-12,2
Lager 1,Artikel 10,2018-06-13,1
Lager 1,Artikel 10,2018-06-14,1
Lager 1,Artikel 10,2018-06-13,1
Lager 1,Artikel 10,2018-07-31,2
Lager 1,Artikel 10,2018-06-22,2
Lager 1,Artikel 10,2018-06-19,1
Lager 1,Artikel 10,2018-07-31,1
Lager 1,Artikel 10,2018-06-14,1
Lager 1,Artikel 10,2018-06-27,1
Lager 1,Artikel 10,2020-06-26,1
Lager 1,Artikel 10,2020-06-30,1
Lager 1,Artikel 10,2020-06-02,1
Lager 1,Artikel 10,2020-06-12,1
Lager 1,Artikel 10,2019-08-27,1
Lager 1,Artikel 10,2019-08-28,3
Lager 1,Artikel 10,2019-08-29,3
Lager 1,Artikel 10,2019-08-29,1
Lager 1,Artikel 10,2019-09-03,2
Lager 1,Artikel 10,2019-09-17,1
Lager 1,Artikel 10,2019-09-25,1
Lager 1,Artikel 10,2019-10-03,1
Lager 1,Artikel 10,2019-10-08,4
Lager 1,Artikel 10,2019-03-28,1
Lager 1,Artikel 10,2019-10-18,1
Lager 1,Artikel 10,2019-10-14,1
Lager 1,Artikel 10,2019-04-10,2
Lager 1,Artikel 10,2019-04-15,1
Lager 1,Artikel 10,2019-04-17,1
Lager 1,Artikel 10,2019-04-18,1
Lager 1,Artikel 10,2019-04-18,1
Lager 1,Artikel 10,2019-04-18,2
Lager 1,Artikel 10,2019-04-18,2
Lager 1,Artikel 10,2019-04-18,2
Lager 1,Artikel 10,2019-04-18,2
Lager 1,Artikel 10,2019-04-19,1
Lager 1,Artikel 10,2019-04-19,1
Lager 1,Artikel 10,2019-04-19,3
Lager 1,Artikel 10,2019-04-19,1
Lager 1,Artikel 10,2019-04-15,1
Lager 1,Artikel 10,2019-04-15,1
Lager 1,Artikel 10,2019-04-15,2
Lager 1,Artikel 10,2019-04-16,2
Lager 1,Artikel 10,2019-04-16,1
Lager 1,Artikel 10,2019-04-16,1
Lager 1,Artikel 10,2019-04-15,1
Lager 1,Artikel 10,2019-04-15,3
Lager 1,Artikel 10,2019-04-16,2
Lager 1,Artikel 10,2019-04-16,1
Lager 1,Artikel 10,2019-04-26,1
Lager 1,Artikel 10,2019-04-25,2
Lager 1,Artikel 10,2019-04-23,1
Lager 1,Artikel 10,2019-04-23,1
Lager 1,Artikel 10,2019-04-24,1
Lager 1,Artikel 10,2020-07-30,1
Lager 1,Artikel 10,2020-07-28,2
Lager 1,Artikel 10,2019-04-24,24
Lager 1,Artikel 10,2019-04-26,2
Lager 1,Artikel 10,2019-04-29,1
Lager 1,Artikel 10,2019-04-30,3
Lager 1,Artikel 10,2019-04-29,1
Lager 1,Artikel 10,2019-04-30,1
Lager 1,Artikel 10,2019-04-30,1
Lager 1,Artikel 10,2019-04-26,1
Lager 1,Artikel 10,2019-04-25,1
Lager 1,Artikel 10,2019-04-25,1
Lager 1,Artikel 10,2019-05-21,1
Lager 1,Artikel 10,2019-05-27,3
Lager 1,Artikel 10,2019-05-28,3
Lager 1,Artikel 10,2019-05-28,3
Lager 1,Artikel 10,2019-05-28,3
Lager 1,Artikel 10,2019-05-29,1
Lager 1,Artikel 10,2019-07-31,4
Lager 1,Artikel 10,2019-07-26,1
Lager 1,Artikel 10,2019-07-26,3
Lager 1,Artikel 10,2019-07-30,3
Lager 1,Artikel 10,2019-07-30,3
Lager 1,Artikel 10,2019-07-30,2
Lager 1,Artikel 10,2019-07-30,3
Lager 1,Artikel 10,2019-07-30,1
Lager 1,Artikel 10,2019-07-30,3
Lager 1,Artikel 10,2019-07-29,1
Lager 1,Artikel 10,2019-07-29,4
Lager 1,Artikel 10,2017-09-13,1
Lager 1,Artikel 10,2018-02-22,2
Lager 1,Artikel 10,2019-04-24,2
Lager 1,Artikel 10,2019-04-23,1
Lager 1,Artikel 10,2019-04-23,1
Lager 1,Artikel 10,2019-04-23,2
Lager 1,Artikel 10,2019-04-23,1
Lager 1,Artikel 10,2019-04-24,1
Lager 1,Artikel 10,2019-04-23,1
Lager 1,Artikel 10,2019-04-24,1
Lager 1,Artikel 10,2018-06-07,1
Lager 1,Artikel 10,2018-08-01,1
Lager 1,Artikel 10,2018-07-03,1
Lager 1,Artikel 10,2017-09-04,1
Lager 1,Artikel 10,2017-09-14,5
Lager 1,Artikel 10,2017-12-19,1
Lager 1,Artikel 10,2018-04-24,1
Lager 1,Artikel 10,2018-04-24,2
Lager 1,Artikel 10,2018-04-24,1
Lager 1,Artikel 10,2018-04-24,1
Lager 1,Artikel 10,2018-04-26,1
Lager 1,Artikel 10,2018-03-05,4
Lager 1,Artikel 10,2018-03-20,1
Lager 1,Artikel 10,2018-05-11,1
Lager 1,Artikel 10,2018-05-11,3
Lager 1,Artikel 10,2018-05-11,1
Lager 1,Artikel 10,2018-03-27,4
Lager 1,Artikel 10,2018-05-16,4
Lager 1,Artikel 10,2018-04-11,1
Lager 1,Artikel 10,2018-05-15,1
Lager 1,Artikel 10,2018-05-09,1
Lager 1,Artikel 10,2017-11-03,2
Lager 1,Artikel 10,2018-05-25,1
Lager 1,Artikel 10,2017-08-11,2
Lager 1,Artikel 10,2017-08-02,2
Lager 1,Artikel 10,2017-08-08,1
Lager 1,Artikel 10,2017-08-10,2
Lager 1,Artikel 10,2017-08-16,1
Lager 1,Artikel 10,2017-08-18,1
Lager 1,Artikel 10,2017-08-30,1
Lager 1,Artikel 10,2019-03-11,2
Lager 1,Artikel 10,2019-03-25,2
Lager 1,Artikel 10,2019-04-02,1
Lager 1,Artikel 10,2019-04-09,2
Lager 1,Artikel 10,2019-04-19,1
Lager 1,Artikel 10,2019-04-16,1
Lager 1,Artikel 10,2019-04-16,1
Lager 1,Artikel 10,2019-04-24,2
Lager 1,Artikel 10,2019-04-24,1
Lager 1,Artikel 10,2019-05-02,3
Lager 1,Artikel 10,2019-05-03,1
Lager 1,Artikel 10,2019-05-15,3
Lager 1,Artikel 10,2019-05-14,1
Lager 1,Artikel 10,2019-05-21,1
Lager 1,Artikel 10,2019-06-03,1
Lager 1,Artikel 10,2019-06-04,2
Lager 1,Artikel 10,2019-06-07,2
Lager 1,Artikel 10,2019-06-03,3
Lager 1,Artikel 10,2019-06-04,1
Lager 1,Artikel 10,2018-07-18,3
Lager 1,Artikel 10,2018-07-19,5
Lager 1,Artikel 10,2018-07-20,1
Lager 1,Artikel 10,2018-07-10,1
Lager 1,Artikel 10,2018-07-18,1
Lager 1,Artikel 10,2018-07-23,1
Lager 1,Artikel 10,2018-08-07,1
Lager 1,Artikel 10,2018-08-08,1
Lager 1,Artikel 10,2018-08-28,2
Lager 1,Artikel 10,2018-09-20,1
Lager 1,Artikel 10,2018-05-11,1
Lager 1,Artikel 10,2018-05-03,1
Lager 1,Artikel 10,2018-05-03,1
Lager 1,Artikel 10,2020-06-03,3
Lager 1,Artikel 10,2020-06-03,3
Lager 1,Artikel 10,2020-06-03,1
Lager 1,Artikel 10,2019-08-23,3
Lager 1,Artikel 10,2019-08-21,1
Lager 1,Artikel 10,2020-06-02,3
Lager 1,Artikel 10,2020-06-04,12
Lager 1,Artikel 10,2020-06-02,6
Lager 1,Artikel 10,2020-06-03,3
Lager 1,Artikel 10,2020-06-03,1
Lager 1,Artikel 10,2020-06-03,3
Lager 1,Artikel 10,2020-06-19,2
Lager 1,Artikel 10,2020-06-19,3
Lager 1,Artikel 10,2020-06-18,1
Lager 1,Artikel 10,2020-06-10,1
Lager 1,Artikel 10,2020-06-09,3
Lager 1,Artikel 10,2020-06-19,1
Lager 1,Artikel 10,2020-03-02,1
Lager 1,Artikel 10,2020-06-19,2
Lager 1,Artikel 10,2019-08-08,2
Lager 1,Artikel 10,2020-06-04,5
Lager 1,Artikel 10,2020-06-03,3
Lager 1,Artikel 10,2020-06-09,3
Lager 1,Artikel 10,2020-06-04,3
Lager 1,Artikel 10,2020-06-05,2
Lager 1,Artikel 10,2020-06-05,3
Lager 1,Artikel 10,2020-06-03,1
Lager 1,Artikel 10,2020-06-09,1
Lager 1,Artikel 10,2020-06-05,3
Lager 1,Artikel 10,2020-06-09,3
Lager 1,Artikel 10,2020-06-18,3
Lager 1,Artikel 10,2020-06-08,5
Lager 1,Artikel 10,2020-06-10,3
Lager 1,Artikel 10,2020-06-12,3
Lager 1,Artikel 10,2020-06-18,1
Lager 1,Artikel 10,2020-06-05,2
Lager 1,Artikel 10,2020-06-12,2
Lager 1,Artikel 10,2020-03-03,3
Lager 1,Artikel 10,2020-06-05,2
Lager 1,Artikel 10,2020-06-09,1
Lager 1,Artikel 10,2020-06-09,2
Lager 1,Artikel 10,2020-06-17,3
Lager 1,Artikel 10,2020-06-17,1
Lager 1,Artikel 10,2020-06-16,3
Lager 1,Artikel 10,2020-06-10,2
Lager 1,Artikel 10,2020-06-19,8
Lager 6,Artikel 3,2018-08-07,2
Lager 6,Artikel 3,2018-07-09,20
Lager 6,Artikel 3,2020-08-07,20
Lager 6,Artikel 3,2018-07-16,6
Lager 6,Artikel 3,2018-07-16,5
Lager 6,Artikel 3,2018-07-09,10
Lager 6,Artikel 3,2018-03-08,5
Lager 6,Artikel 3,2020-08-11,20
Lager 6,Artikel 3,2018-07-11,10
Lager 6,Artikel 3,2018-02-09,1
Lager 6,Artikel 3,2018-02-05,1
Lager 6,Artikel 3,2018-02-09,30
Lager 6,Artikel 3,2018-02-05,20
Lager 6,Artikel 3,2018-02-05,6
Lager 6,Artikel 3,2018-08-06,10
Lager 6,Artikel 3,2019-07-01,8
Lager 6,Artikel 3,2018-07-10,2
Lager 6,Artikel 3,2018-07-16,2
Lager 6,Artikel 3,2018-07-17,3
Lager 6,Artikel 3,2017-09-04,10
Lager 6,Artikel 3,2018-02-06,20
Lager 6,Artikel 3,2020-04-30,2
Lager 6,Artikel 3,2020-04-24,20
Lager 6,Artikel 3,2018-11-06,10
Lager 6,Artikel 3,2018-11-13,6
Lager 6,Artikel 3,2018-11-13,10
Lager 6,Artikel 3,2018-11-12,4
Lager 6,Artikel 3,2018-11-06,20
Lager 6,Artikel 3,2017-09-06,8
Lager 6,Artikel 3,2017-09-07,7
Lager 6,Artikel 3,2018-04-16,20
Lager 6,Artikel 3,2018-11-28,4
Lager 6,Artikel 3,2019-06-12,5
Lager 6,Artikel 3,2019-06-12,6
Lager 6,Artikel 3,2019-06-14,4
Lager 6,Artikel 3,2019-06-13,8
Lager 6,Artikel 3,2020-08-25,6
Lager 6,Artikel 3,2018-10-08,30
Lager 6,Artikel 3,2018-10-23,4
Lager 6,Artikel 3,2018-10-22,8
Lager 6,Artikel 3,2020-04-30,2
Lager 6,Artikel 3,2018-08-16,2
Lager 6,Artikel 3,2018-08-09,2
Lager 6,Artikel 3,2018-11-13,1
Lager 6,Artikel 3,2018-07-04,5
Lager 6,Artikel 3,2020-07-09,10
Lager 6,Artikel 3,2018-11-12,20
Lager 6,Artikel 3,2018-11-13,20
Lager 6,Artikel 3,2018-11-15,6
Lager 6,Artikel 3,2018-11-05,1
Lager 6,Artikel 3,2018-11-20,10
Lager 6,Artikel 3,2018-11-27,2
Lager 6,Artikel 3,2019-06-13,3
Lager 6,Artikel 3,2018-03-08,1
Lager 6,Artikel 3,2018-03-15,1
Lager 6,Artikel 3,2018-11-02,2
Lager 6,Artikel 3,2018-10-31,30
Lager 6,Artikel 3,2018-08-07,6
Lager 6,Artikel 3,2018-08-02,20
Lager 6,Artikel 3,2018-11-06,5
Lager 6,Artikel 3,2018-11-15,5
Lager 6,Artikel 3,2018-11-05,8
Lager 6,Artikel 3,2019-05-17,2
Lager 6,Artikel 3,2019-11-12,6
Lager 6,Artikel 3,2018-08-16,3
Lager 6,Artikel 3,2019-05-03,10
Lager 6,Artikel 3,2019-05-10,10
Lager 6,Artikel 3,2020-07-16,10
Lager 6,Artikel 3,2020-07-17,2
Lager 6,Artikel 3,2020-07-06,6
Lager 6,Artikel 3,2020-07-06,2
Lager 6,Artikel 3,2020-07-07,6
Lager 6,Artikel 3,2018-11-22,2
Lager 6,Artikel 3,2018-11-19,10
Lager 6,Artikel 3,2018-11-20,10
Lager 6,Artikel 3,2019-06-11,4
Lager 6,Artikel 3,2019-06-12,8
Lager 6,Artikel 3,2020-05-22,4
Lager 6,Artikel 3,2019-08-14,10
Lager 6,Artikel 3,2020-01-22,2
Lager 6,Artikel 3,2020-08-25,4
Lager 6,Artikel 3,2020-08-27,20
Lager 6,Artikel 3,2020-08-17,30
Lager 6,Artikel 3,2020-08-27,6
Lager 6,Artikel 3,2020-08-28,6
Lager 6,Artikel 3,2020-08-28,6
Lager 6,Artikel 3,2018-07-26,5
Lager 6,Artikel 3,2018-08-02,10
Lager 6,Artikel 3,2018-08-02,30
Lager 6,Artikel 3,2018-04-17,4
Lager 6,Artikel 3,2017-09-21,20
Lager 6,Artikel 3,2018-01-08,30
Lager 6,Artikel 3,2017-10-11,2
Lager 6,Artikel 3,2018-08-07,5
Lager 6,Artikel 3,2017-09-25,3
Lager 6,Artikel 3,2017-09-29,5
Lager 6,Artikel 3,2018-04-27,2
Lager 6,Artikel 3,2018-03-02,10
Lager 6,Artikel 3,2018-04-24,3
Lager 6,Artikel 3,2019-05-13,5
Lager 6,Artikel 3,2019-05-17,10
Lager 6,Artikel 3,2019-05-28,10
Lager 6,Artikel 3,2019-11-14,10
Lager 6,Artikel 3,2019-06-18,10
Lager 6,Artikel 3,2020-07-14,5
Lager 6,Artikel 3,2019-06-07,60
Lager 6,Artikel 3,2019-07-18,20
Lager 6,Artikel 3,2019-07-19,5
Lager 6,Artikel 3,2019-07-23,5
Lager 6,Artikel 3,2019-07-23,15
Lager 6,Artikel 3,2019-07-24,1
Lager 6,Artikel 3,2019-07-26,1
Lager 6,Artikel 3,2019-07-22,1
Lager 6,Artikel 3,2019-07-25,4
Lager 6,Artikel 3,2019-07-24,20
Lager 6,Artikel 3,2019-07-29,2
Lager 6,Artikel 3,2019-07-29,10
Lager 6,Artikel 3,2018-07-04,4
Lager 6,Artikel 3,2018-07-10,10
Lager 6,Artikel 3,2018-07-17,4
Lager 6,Artikel 3,2018-07-27,2
Lager 6,Artikel 3,2018-10-15,5
Lager 6,Artikel 3,2018-10-22,4
Lager 6,Artikel 3,2020-08-25,14
Lager 6,Artikel 3,2018-04-19,20
Lager 6,Artikel 3,2018-04-27,4
Lager 6,Artikel 3,2017-09-07,5
Lager 6,Artikel 3,2017-09-07,3
Lager 6,Artikel 3,2017-09-26,20
Lager 6,Artikel 3,2017-09-28,10
Lager 6,Artikel 3,2018-04-26,5
Lager 6,Artikel 3,2017-09-07,10
Lager 6,Artikel 3,2017-11-30,2
Lager 6,Artikel 3,2017-12-05,1
Lager 6,Artikel 3,2017-12-05,1
Lager 6,Artikel 3,2017-12-01,10
Lager 6,Artikel 3,2018-04-27,20
Lager 6,Artikel 3,2018-04-20,20
Lager 6,Artikel 3,2017-09-27,30
Lager 6,Artikel 3,2018-04-16,20
Lager 6,Artikel 3,2019-07-15,4
Lager 6,Artikel 3,2019-06-18,5
Lager 6,Artikel 3,2019-06-26,5
Lager 6,Artikel 3,2019-06-04,20
Lager 6,Artikel 3,2019-06-05,6
Lager 6,Artikel 3,2019-07-22,5
Lager 6,Artikel 3,2018-01-15,10
Lager 6,Artikel 3,2018-05-03,2
Lager 6,Artikel 3,2018-05-04,4
Lager 6,Artikel 3,2017-10-10,10
Lager 6,Artikel 3,2017-10-16,30
Lager 6,Artikel 3,2017-10-18,10
Lager 6,Artikel 3,2017-10-10,50
Lager 6,Artikel 3,2017-10-12,5
Lager 6,Artikel 3,2017-10-17,50
Lager 6,Artikel 3,2018-07-24,10
Lager 6,Artikel 3,2018-03-16,2
Lager 6,Artikel 3,2018-03-07,10
Lager 6,Artikel 3,2018-03-13,20
Lager 6,Artikel 3,2018-03-14,2
Lager 6,Artikel 3,2017-10-18,20
Lager 6,Artikel 3,2018-01-30,10
Lager 6,Artikel 3,2018-02-15,10
Lager 6,Artikel 3,2017-09-08,10
Lager 6,Artikel 3,2017-09-12,10
Lager 6,Artikel 3,2018-09-17,1
Lager 6,Artikel 3,2018-09-20,6
Lager 6,Artikel 3,2018-09-14,20
Lager 6,Artikel 3,2019-05-23,5
Lager 6,Artikel 3,2018-09-12,10
Lager 6,Artikel 3,2018-09-19,10
Lager 6,Artikel 3,2018-09-28,5
Lager 6,Artikel 3,2018-09-24,10
Lager 6,Artikel 3,2018-10-02,30
Lager 6,Artikel 3,2018-10-03,5
Lager 6,Artikel 3,2019-07-05,6
Lager 6,Artikel 3,2019-07-15,1
Lager 6,Artikel 3,2019-07-11,14
Lager 6,Artikel 3,2019-07-16,8
Lager 6,Artikel 3,2018-01-18,1
Lager 6,Artikel 3,2018-10-09,5
Lager 6,Artikel 3,2018-10-08,4
Lager 6,Artikel 3,2018-10-10,30
Lager 6,Artikel 3,2018-10-01,5
Lager 6,Artikel 3,2018-10-12,5
Lager 6,Artikel 3,2018-10-10,2
Lager 6,Artikel 3,2018-10-11,4
Lager 6,Artikel 3,2018-10-17,3
Lager 6,Artikel 3,2018-10-16,3
Lager 6,Artikel 3,2018-10-17,3
Lager 6,Artikel 3,2018-10-10,10
Lager 6,Artikel 3,2018-10-18,20
Lager 6,Artikel 3,2018-10-16,15
Lager 6,Artikel 3,2018-10-10,3
Lager 6,Artikel 3,2020-08-18,12
Lager 6,Artikel 3,2020-08-20,16
Lager 6,Artikel 3,2018-11-07,5
Lager 6,Artikel 3,2018-11-07,6
Lager 6,Artikel 3,2018-10-31,2
Lager 6,Artikel 3,2018-11-07,2
Lager 6,Artikel 3,2018-11-06,10
Lager 6,Artikel 3,2018-11-08,10
Lager 6,Artikel 3,2018-10-04,1
Lager 6,Artikel 3,2018-10-03,5
Lager 6,Artikel 3,2018-10-10,10
Lager 6,Artikel 3,2018-10-11,15
Lager 6,Artikel 3,2018-10-11,30
Lager 6,Artikel 3,2018-11-27,6
Lager 6,Artikel 3,2018-11-26,5
Lager 6,Artikel 3,2018-11-23,20
Lager 6,Artikel 3,2018-11-19,20
Lager 6,Artikel 3,2018-11-27,20
Lager 6,Artikel 3,2018-11-19,2
Lager 6,Artikel 3,2018-11-23,4
Lager 6,Artikel 3,2018-12-06,30
Lager 6,Artikel 3,2018-12-05,4
Lager 6,Artikel 3,2018-12-05,30
Lager 6,Artikel 3,2018-12-03,10
Lager 6,Artikel 3,2018-07-16,6
Lager 6,Artikel 3,2018-07-17,15
Lager 6,Artikel 3,2018-07-20,20
Lager 6,Artikel 3,2017-12-07,1
Lager 6,Artikel 3,2017-12-05,20
Lager 6,Artikel 3,2017-11-29,10
Lager 6,Artikel 3,2017-12-05,2
Lager 6,Artikel 3,2018-01-17,6
Lager 6,Artikel 3,2020-05-07,10
Lager 6,Artikel 3,2020-05-05,10
Lager 6,Artikel 3,2020-05-08,10
Lager 6,Artikel 3,2020-05-07,6
Lager 6,Artikel 3,2017-10-18,20
Lager 6,Artikel 3,2017-10-19,50
Lager 6,Artikel 3,2018-01-30,6
Lager 6,Artikel 3,2017-10-19,2
Lager 6,Artikel 3,2018-09-10,4
Lager 6,Artikel 3,2018-09-05,40
Lager 6,Artikel 3,2018-09-13,20
Lager 6,Artikel 3,2018-09-17,10
Lager 6,Artikel 3,2018-09-19,2
Lager 6,Artikel 3,2018-07-31,10
Lager 6,Artikel 3,2018-07-30,25
Lager 6,Artikel 3,2018-06-13,10
Lager 6,Artikel 3,2018-06-15,3
Lager 6,Artikel 3,2018-06-05,30
Lager 6,Artikel 3,2018-06-05,20
Lager 6,Artikel 3,2018-06-12,10
Lager 6,Artikel 3,2018-06-06,5
Lager 6,Artikel 3,2018-06-20,2
Lager 6,Artikel 3,2018-06-20,2
Lager 6,Artikel 3,2018-06-19,10
Lager 6,Artikel 3,2018-06-19,10
Lager 6,Artikel 3,2018-06-15,10
Lager 6,Artikel 3,2018-06-21,1
Lager 6,Artikel 3,2018-06-21,15
Lager 6,Artikel 3,2018-06-22,10
Lager 6,Artikel 3,2018-06-25,10
Lager 6,Artikel 3,2018-06-26,30
Lager 6,Artikel 3,2018-06-14,4
Lager 6,Artikel 3,2018-06-28,20
Lager 6,Artikel 3,2018-06-27,5
Lager 6,Artikel 3,2018-06-25,5
Lager 6,Artikel 3,2020-06-05,1
Lager 6,Artikel 3,2020-06-10,10
Lager 6,Artikel 3,2018-06-14,10
Lager 6,Artikel 3,2018-06-20,10
Lager 6,Artikel 3,2018-06-26,4
Lager 6,Artikel 3,2018-06-19,8
Lager 6,Artikel 3,2018-06-20,6
Lager 6,Artikel 3,2018-06-28,20
Lager 6,Artikel 3,2018-06-25,2
Lager 6,Artikel 3,2018-06-28,30
Lager 6,Artikel 3,2018-06-05,20
Lager 6,Artikel 3,2018-08-01,1
Lager 6,Artikel 3,2018-08-02,2
Lager 6,Artikel 3,2018-08-03,2
Lager 6,Artikel 3,2018-07-23,2
Lager 6,Artikel 3,2018-06-25,2
Lager 6,Artikel 3,2018-07-06,6
Lager 6,Artikel 3,2018-07-04,10
Lager 6,Artikel 3,2018-07-04,10
Lager 6,Artikel 3,2018-07-05,4
Lager 6,Artikel 3,2018-07-10,20
Lager 6,Artikel 3,2018-07-06,5
Lager 6,Artikel 3,2020-07-15,10
Lager 6,Artikel 3,2017-08-16,30
Lager 6,Artikel 3,2017-08-17,50
Lager 6,Artikel 3,2019-12-13,10
Lager 6,Artikel 3,2019-12-11,20
Lager 6,Artikel 3,2019-11-29,4
Lager 6,Artikel 3,2019-12-02,20
Lager 6,Artikel 3,2019-12-06,8
Lager 6,Artikel 3,2019-12-10,8
Lager 6,Artikel 3,2019-12-12,1
Lager 6,Artikel 3,2019-12-11,4
Lager 6,Artikel 3,2019-12-09,10
Lager 6,Artikel 3,2020-04-29,20
Lager 6,Artikel 3,2020-04-29,20
Lager 6,Artikel 3,2020-04-27,10
Lager 6,Artikel 3,2018-08-21,2
Lager 6,Artikel 3,2018-08-13,3
Lager 6,Artikel 3,2018-08-29,20
Lager 6,Artikel 3,2018-08-24,2
Lager 6,Artikel 3,2018-08-27,5
Lager 6,Artikel 3,2018-08-27,1
Lager 6,Artikel 3,2018-08-28,20
Lager 6,Artikel 3,2018-08-24,20
Lager 6,Artikel 3,2018-08-28,3
Lager 6,Artikel 3,2018-08-31,15
Lager 6,Artikel 3,2018-09-04,2
Lager 6,Artikel 3,2018-09-05,2
Lager 6,Artikel 3,2018-09-04,3
Lager 6,Artikel 3,2018-09-04,30
Lager 6,Artikel 3,2018-08-29,2
Lager 6,Artikel 3,2018-09-07,4
Lager 6,Artikel 3,2018-08-16,30
Lager 6,Artikel 3,2018-09-05,10
Lager 6,Artikel 3,2018-09-12,20
Lager 6,Artikel 3,2018-09-07,6
Lager 6,Artikel 3,2019-08-14,5
Lager 6,Artikel 3,2019-08-13,6
Lager 6,Artikel 3,2020-05-11,10
Lager 6,Artikel 3,2020-05-14,15
Lager 6,Artikel 3,2020-05-12,30
Lager 6,Artikel 3,2020-05-11,30
Lager 6,Artikel 3,2020-05-11,10
Lager 6,Artikel 3,2020-05-13,20
Lager 6,Artikel 3,2019-08-12,6
Lager 6,Artikel 3,2019-08-06,4
Lager 6,Artikel 3,2020-05-11,6
Lager 6,Artikel 3,2019-08-12,2
Lager 6,Artikel 3,2019-08-14,5
Lager 6,Artikel 3,2019-08-13,6
Lager 6,Artikel 3,2020-05-15,20
Lager 6,Artikel 3,2020-01-16,5
Lager 6,Artikel 3,2020-01-10,30
Lager 6,Artikel 3,2020-01-16,4
Lager 6,Artikel 3,2020-05-18,8
Lager 6,Artikel 3,2020-05-19,30
Lager 6,Artikel 3,2020-05-19,30
Lager 6,Artikel 3,2017-08-17,4
Lager 6,Artikel 3,2017-08-23,4
Lager 6,Artikel 3,2020-05-14,20
Lager 6,Artikel 3,2020-05-20,20
Lager 6,Artikel 3,2017-08-29,5
Lager 6,Artikel 3,2020-05-19,10
Lager 6,Artikel 3,2020-05-19,3
Lager 6,Artikel 3,2019-06-18,10
Lager 6,Artikel 3,2019-06-17,10
Lager 6,Artikel 3,2019-06-14,20
Lager 6,Artikel 3,2019-06-17,2
Lager 6,Artikel 3,2019-06-19,8
Lager 6,Artikel 3,2019-06-21,4
Lager 6,Artikel 3,2019-06-24,10
Lager 6,Artikel 3,2019-06-25,10
Lager 6,Artikel 3,2019-06-19,2
Lager 6,Artikel 3,2019-06-24,8
Lager 6,Artikel 3,2019-06-28,4
Lager 6,Artikel 3,2019-06-26,8
Lager 6,Artikel 3,2019-06-28,20
Lager 6,Artikel 3,2019-07-01,10
Lager 6,Artikel 3,2019-07-01,4
Lager 6,Artikel 3,2019-07-02,20
Lager 6,Artikel 3,2019-07-02,20
Lager 6,Artikel 3,2019-07-05,6
Lager 6,Artikel 3,2019-07-03,4
Lager 6,Artikel 3,2019-07-12,8
Lager 6,Artikel 3,2019-07-08,20
Lager 6,Artikel 3,2019-07-09,3
Lager 6,Artikel 3,2019-07-03,10
Lager 6,Artikel 3,2019-07-11,10
Lager 6,Artikel 3,2018-01-08,10
Lager 6,Artikel 3,2018-04-30,5
Lager 6,Artikel 3,2017-09-29,6
Lager 6,Artikel 3,2017-10-02,5
Lager 6,Artikel 3,2018-03-06,30
